employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
34521,Technology,region_5,Master's & above,m,sourcing,1,43,3.0,3,0,0,73,0
66571,Analytics,region_28,Master's & above,m,other,1,31,3.0,7,0,0,85,0
72473,Operations,region_26,Bachelor's,m,other,1,27,,1,0,0,59,0
36142,Operations,region_7,Bachelor's,m,other,1,50,4.0,11,1,0,58,0
27543,Operations,region_4,Master's & above,m,sourcing,1,44,3.0,15,1,0,61,1
34640,Sales & Marketing,region_28,,m,sourcing,1,24,,1,0,0,50,0
75362,Procurement,region_2,Bachelor's,m,sourcing,1,35,5.0,3,1,0,70,0
69074,Operations,region_22,Bachelor's,m,sourcing,1,28,3.0,4,0,0,63,0
22214,Operations,region_13,Master's & above,f,sourcing,1,35,3.0,9,1,0,63,0
25626,Finance,region_2,Bachelor's,m,other,1,31,1.0,4,0,0,59,0
32778,Procurement,region_2,Bachelor's,f,other,3,29,2.0,3,0,0,86,1
27952,R&D,region_2,Bachelor's,m,other,3,32,1.0,7,0,0,82,0
66013,Sales & Marketing,region_2,,m,sourcing,2,25,3.0,2,0,0,53,0
32447,Operations,region_23,Bachelor's,m,other,1,35,3.0,7,0,0,63,0
54786,Analytics,region_22,Master's & above,m,other,1,32,5.0,6,1,0,82,0
66072,Analytics,region_20,Bachelor's,m,sourcing,1,29,5.0,2,1,1,95,1
76719,Operations,region_23,Bachelor's,m,sourcing,1,29,3.0,2,0,0,62,0
21322,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,32,3.0,7,1,0,51,0
62422,HR,region_2,Master's & above,f,sourcing,1,52,3.0,23,1,0,50,1
45664,Analytics,region_26,Bachelor's,m,other,1,29,4.0,3,0,0,85,0
14612,Operations,region_7,Master's & above,f,sourcing,1,39,3.0,12,0,0,55,0
28498,Analytics,region_14,Bachelor's,m,other,2,39,3.0,10,0,0,82,0
71980,Procurement,region_15,Master's & above,m,other,1,43,5.0,4,1,0,71,0
62681,Sales & Marketing,region_34,Bachelor's,m,other,1,33,1.0,5,1,0,47,0
71575,Sales & Marketing,region_22,Master's & above,f,sourcing,1,38,4.0,3,0,0,48,0
44634,Procurement,region_7,Master's & above,m,sourcing,1,45,3.0,2,1,0,68,0
33830,Operations,region_8,Bachelor's,m,other,1,31,1.0,7,0,0,63,0
48260,Technology,region_2,Master's & above,f,sourcing,1,51,2.0,10,0,0,80,0
53745,Legal,region_27,Bachelor's,m,sourcing,1,31,3.0,4,1,0,63,0
26202,Procurement,region_13,Master's & above,m,sourcing,1,47,3.0,5,1,0,68,0
3868,Procurement,region_2,Master's & above,m,sourcing,2,38,3.0,11,0,0,64,0
66785,Finance,region_22,Master's & above,f,other,1,32,5.0,8,0,0,61,0
43814,Finance,region_2,Bachelor's,f,other,1,36,3.0,7,1,0,55,0
17652,Operations,region_31,Below Secondary,m,sourcing,1,24,3.0,2,0,0,59,0
73452,Operations,region_22,Master's & above,f,sourcing,1,35,4.0,7,1,0,57,0
43063,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,29,3.0,2,0,0,49,0
60873,Technology,region_2,Bachelor's,m,sourcing,2,32,3.0,7,1,0,80,0
46750,Operations,region_10,Bachelor's,m,other,1,30,1.0,2,0,0,58,0
44385,Operations,region_29,Master's & above,m,other,1,35,4.0,5,1,0,61,0
4128,Technology,region_16,Bachelor's,m,other,2,25,3.0,2,1,0,79,0
17897,Analytics,region_22,Bachelor's,m,other,2,25,3.0,2,0,0,82,0
1297,Technology,region_5,Master's & above,m,sourcing,1,48,4.0,8,0,0,79,0
5,Analytics,region_7,Master's & above,m,other,2,46,3.0,7,0,0,86,0
7036,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,34,3.0,3,0,0,46,0
4062,Procurement,region_23,Master's & above,m,other,1,44,3.0,15,0,0,68,0
16630,Operations,region_15,Master's & above,m,referred,1,43,4.0,12,0,0,59,0
76518,Analytics,region_24,Bachelor's,m,other,1,29,4.0,4,0,0,88,0
11202,Sales & Marketing,region_2,Master's & above,m,other,4,32,2.0,5,0,0,48,0
68506,Procurement,region_2,Bachelor's,m,sourcing,2,51,1.0,24,0,0,67,0
77662,Analytics,region_22,Bachelor's,f,other,1,30,3.0,2,0,0,87,0
35769,Technology,region_2,Master's & above,f,other,1,20,1.0,2,0,0,83,0
22801,Sales & Marketing,region_26,Bachelor's,m,other,1,39,2.0,4,1,0,50,0
61823,Procurement,region_15,Master's & above,f,other,1,38,1.0,7,0,0,65,0
74793,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,4.0,6,0,0,47,0
14975,Procurement,region_11,Bachelor's,f,other,1,27,1.0,4,0,0,73,0
1791,Procurement,region_16,Master's & above,f,sourcing,1,41,3.0,12,0,0,67,0
41447,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,27,,1,1,0,50,0
25442,Operations,region_19,Bachelor's,f,sourcing,1,33,1.0,4,0,0,61,0
63271,Sales & Marketing,region_13,Master's & above,m,sourcing,1,40,2.0,6,0,0,57,0
46934,Operations,region_6,Bachelor's,m,other,1,31,4.0,7,0,0,61,0
58518,Sales & Marketing,region_15,Bachelor's,m,referred,1,32,4.0,6,0,0,46,0
5869,Operations,region_12,Bachelor's,f,sourcing,1,29,4.0,3,1,0,59,0
57061,Sales & Marketing,region_4,Master's & above,m,sourcing,1,30,4.0,7,1,0,47,0
18708,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,3.0,2,0,0,49,0
16242,Procurement,region_2,Below Secondary,m,sourcing,4,23,3.0,2,0,0,67,0
28718,Sales & Marketing,region_2,Master's & above,m,other,1,41,2.0,7,0,0,49,0
57808,Analytics,region_22,Master's & above,m,other,1,41,3.0,12,0,0,88,0
20812,Operations,region_13,Master's & above,f,sourcing,1,36,5.0,8,0,0,76,1
26809,HR,region_7,Master's & above,m,other,1,41,3.0,6,0,0,52,0
38859,Sales & Marketing,region_31,Bachelor's,f,other,1,31,5.0,2,1,0,49,0
20495,Legal,region_2,Bachelor's,m,sourcing,1,40,4.0,3,0,0,64,0
9871,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,3.0,3,1,0,50,1
76999,Sales & Marketing,region_28,Master's & above,m,other,1,37,2.0,3,0,0,53,0
47795,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,3.0,7,0,0,51,0
70896,Technology,region_2,Master's & above,m,sourcing,1,32,3.0,5,0,0,74,0
3662,Procurement,region_2,Bachelor's,f,sourcing,2,46,3.0,18,0,0,71,0
10554,Analytics,region_5,Bachelor's,m,other,2,30,3.0,7,0,0,81,0
20286,Sales & Marketing,region_31,Bachelor's,m,other,1,37,5.0,10,1,0,47,0
59891,R&D,region_26,Bachelor's,m,sourcing,4,28,3.0,3,0,0,83,0
16431,Sales & Marketing,region_24,Master's & above,m,sourcing,1,40,3.0,4,1,0,52,0
12385,Operations,region_14,Master's & above,m,other,1,40,3.0,9,1,0,61,1
25958,Sales & Marketing,region_23,Bachelor's,m,other,1,29,4.0,2,1,0,53,0
21797,Sales & Marketing,region_14,Bachelor's,m,other,1,39,3.0,9,0,0,47,0
3779,HR,region_26,Bachelor's,m,other,1,32,3.0,4,0,0,49,0
77260,Sales & Marketing,region_13,Bachelor's,m,other,1,28,3.0,2,0,0,50,0
21304,Technology,region_27,Master's & above,m,other,1,40,5.0,14,1,1,85,1
1622,Operations,region_2,Master's & above,m,sourcing,1,54,1.0,8,0,0,59,0
62044,Finance,region_28,Bachelor's,f,other,1,26,5.0,2,1,0,60,1
26271,Sales & Marketing,region_6,Bachelor's,m,other,1,28,1.0,1,0,0,48,0
55787,Operations,region_30,Bachelor's,f,other,1,36,2.0,11,0,0,61,0
17653,Analytics,region_25,Bachelor's,m,other,1,30,2.0,3,0,0,87,0
6316,Sales & Marketing,region_22,Bachelor's,m,other,1,28,3.0,6,1,0,47,0
9895,Sales & Marketing,region_7,Bachelor's,m,other,2,32,1.0,5,0,0,47,0
72344,HR,region_2,Master's & above,f,sourcing,1,59,4.0,19,0,0,63,1
58454,Procurement,region_13,Bachelor's,f,sourcing,1,33,3.0,8,0,0,70,0
66931,Sales & Marketing,region_7,Bachelor's,m,other,1,51,3.0,4,0,0,48,0
4204,Operations,region_32,Bachelor's,m,other,1,28,5.0,6,0,0,57,0
31319,R&D,region_4,Master's & above,f,other,2,35,3.0,2,1,0,81,0
43702,Operations,region_32,Bachelor's,f,other,1,33,5.0,7,1,0,62,0
65298,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,54,3.0,12,0,0,52,0
49135,Procurement,region_2,Bachelor's,m,other,1,32,3.0,9,0,1,83,1
76234,Finance,region_2,Bachelor's,f,other,1,37,5.0,2,1,0,61,0
72727,Operations,region_32,Bachelor's,m,sourcing,1,37,3.0,3,1,0,55,0
21386,Technology,region_26,Bachelor's,m,sourcing,1,36,1.0,10,0,0,80,0
74280,Operations,region_26,Master's & above,f,sourcing,1,40,4.0,6,1,0,62,0
45434,Sales & Marketing,region_13,Master's & above,m,other,1,40,3.0,2,1,0,53,0
1988,Procurement,region_4,Master's & above,f,other,2,34,5.0,5,1,0,67,1
36856,R&D,region_22,Bachelor's,m,sourcing,4,29,3.0,5,0,0,85,0
65526,Procurement,region_28,Master's & above,f,other,1,34,3.0,4,0,0,71,0
36927,Operations,region_34,Bachelor's,m,other,1,26,4.0,1,1,0,59,0
14244,HR,region_26,Bachelor's,f,sourcing,1,26,,1,0,0,52,0
48280,Operations,region_7,Bachelor's,m,sourcing,1,39,2.0,5,1,0,58,0
53548,Procurement,region_30,Bachelor's,f,other,2,29,,1,1,0,68,0
53225,Analytics,region_23,Bachelor's,m,other,2,31,,1,0,0,85,0
28578,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,28,3.0,4,0,0,51,0
43746,Procurement,region_27,Bachelor's,f,sourcing,1,30,3.0,4,1,0,72,0
62762,Analytics,region_25,Bachelor's,m,sourcing,2,32,4.0,2,0,0,80,0
47593,Technology,region_17,Bachelor's,f,sourcing,1,32,5.0,3,1,0,80,0
67185,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,27,2.0,4,1,0,53,0
11960,Procurement,region_33,Bachelor's,f,other,1,31,4.0,6,0,0,67,0
49790,R&D,region_2,,m,other,1,27,5.0,2,0,0,82,0
41419,Finance,region_2,Bachelor's,f,sourcing,1,33,5.0,7,1,0,57,0
32779,Procurement,region_29,Master's & above,f,other,1,34,3.0,9,0,0,68,0
13204,Procurement,region_2,Master's & above,m,other,1,60,3.0,15,0,0,67,0
58941,Operations,region_28,Bachelor's,m,other,2,36,4.0,4,0,0,61,0
57443,Technology,region_13,Bachelor's,f,other,1,39,3.0,11,0,0,74,0
1212,Technology,region_28,Bachelor's,m,other,1,27,3.0,4,1,0,81,0
23177,HR,region_24,Bachelor's,f,other,1,28,4.0,2,1,0,49,0
73603,R&D,region_22,Bachelor's,m,sourcing,1,36,1.0,9,0,0,84,0
66585,Operations,region_22,Master's & above,f,other,1,35,3.0,7,1,0,57,0
67891,Sales & Marketing,region_2,,m,sourcing,1,23,5.0,2,0,0,64,1
34329,Procurement,region_2,Bachelor's,f,sourcing,1,42,5.0,9,1,0,66,0
21968,R&D,region_7,Master's & above,m,other,1,35,3.0,6,0,0,80,0
77791,Analytics,region_2,Bachelor's,m,sourcing,1,41,4.0,7,0,0,82,0
30004,Procurement,region_2,Bachelor's,f,sourcing,1,35,5.0,6,1,0,71,1
14079,Operations,region_22,Bachelor's,f,other,1,26,,1,1,0,62,0
14433,Finance,region_2,Bachelor's,m,sourcing,3,25,,1,1,0,54,0
55495,R&D,region_13,Master's & above,m,other,1,37,4.0,3,1,0,82,0
12179,Analytics,region_7,Bachelor's,f,other,2,29,5.0,4,1,0,84,0
53804,Operations,region_4,Bachelor's,m,other,1,31,5.0,7,1,0,57,0
47492,Operations,region_2,Bachelor's,f,other,1,30,3.0,5,0,0,59,0
57806,Operations,region_2,Master's & above,f,sourcing,1,37,5.0,10,1,0,56,1
4785,Sales & Marketing,region_2,,m,other,1,22,4.0,2,1,0,52,0
65107,Technology,region_22,Bachelor's,f,other,1,33,4.0,6,1,0,76,0
37170,Analytics,region_22,Bachelor's,m,sourcing,1,33,4.0,3,1,0,87,0
63027,Technology,region_24,Master's & above,m,other,1,38,3.0,8,0,0,84,0
29522,Technology,region_31,Bachelor's,m,sourcing,1,36,3.0,3,0,0,77,0
13818,Sales & Marketing,region_4,Master's & above,m,other,1,46,3.0,22,0,0,48,0
48295,Sales & Marketing,region_26,Bachelor's,f,other,1,29,3.0,2,0,0,47,0
43078,Sales & Marketing,region_25,Bachelor's,m,other,1,31,3.0,4,1,0,49,0
9522,Legal,region_2,Bachelor's,m,other,1,40,5.0,11,1,0,66,0
53321,Sales & Marketing,region_1,Master's & above,m,other,1,32,3.0,7,1,0,50,0
38954,Technology,region_2,Master's & above,m,other,1,41,3.0,3,0,0,79,0
29456,Operations,region_16,Bachelor's,m,other,1,30,5.0,8,1,0,62,0
30023,Sales & Marketing,region_22,Bachelor's,m,other,1,43,1.0,16,0,0,51,0
32423,Analytics,region_31,Bachelor's,f,sourcing,1,35,3.0,10,0,0,88,0
71925,Finance,region_12,Bachelor's,m,other,1,31,5.0,7,1,0,55,0
7846,Technology,region_2,Bachelor's,f,sourcing,2,57,3.0,13,0,0,80,0
77306,Analytics,region_22,Master's & above,m,other,1,34,3.0,6,0,0,83,0
20198,Procurement,region_13,Master's & above,f,other,2,37,4.0,8,0,0,69,0
15265,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,3.0,10,0,0,50,0
71914,Procurement,region_14,Bachelor's,m,other,1,33,2.0,2,0,0,71,0
4534,Operations,region_16,Bachelor's,f,sourcing,1,26,4.0,3,0,0,59,0
71087,Operations,region_17,Bachelor's,f,other,1,26,4.0,2,0,0,59,0
69977,Technology,region_7,Master's & above,m,sourcing,1,35,4.0,5,1,0,85,0
38293,Technology,region_33,Bachelor's,f,other,1,32,3.0,5,0,0,80,0
56875,Procurement,region_2,Bachelor's,f,other,2,30,1.0,4,0,0,71,0
51403,Technology,region_26,Bachelor's,m,other,1,38,2.0,2,0,0,77,0
76393,Operations,region_2,Bachelor's,m,other,1,42,3.0,10,0,0,62,0
35264,Operations,region_2,Master's & above,m,other,1,36,4.0,9,0,0,64,0
6921,Operations,region_13,Bachelor's,m,other,1,35,3.0,7,1,0,99,1
10022,Procurement,region_7,Master's & above,m,other,6,40,3.0,12,0,0,74,0
23398,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,16,0,0,64,1
69569,Procurement,region_11,Bachelor's,f,other,2,31,2.0,2,0,0,69,0
58406,Operations,region_15,Bachelor's,m,sourcing,1,31,5.0,5,1,0,60,0
24712,Sales & Marketing,region_30,Bachelor's,m,other,1,32,4.0,9,0,0,46,0
12267,Operations,region_27,Bachelor's,f,sourcing,1,50,5.0,11,0,0,59,0
37395,Procurement,region_29,Bachelor's,m,other,1,32,3.0,6,0,0,73,0
62947,Procurement,region_7,Master's & above,m,sourcing,1,35,3.0,7,0,0,78,0
74499,R&D,region_22,Master's & above,m,other,2,28,,1,1,0,83,1
67662,Sales & Marketing,region_5,Master's & above,m,other,1,42,1.0,15,0,0,51,0
62279,Operations,region_14,Bachelor's,f,other,1,32,1.0,7,1,0,58,0
43915,Procurement,region_2,Master's & above,m,sourcing,3,40,3.0,9,0,0,68,0
8812,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,36,1.0,7,0,0,49,0
5286,Technology,region_23,Bachelor's,m,other,1,26,4.0,2,0,0,78,0
66432,Procurement,region_14,Master's & above,m,other,1,33,3.0,5,0,0,71,0
53077,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,3.0,5,0,0,45,0
23363,Operations,region_11,Master's & above,m,other,1,38,3.0,7,0,0,62,0
48415,Procurement,region_11,Bachelor's,m,other,1,32,1.0,4,1,0,75,0
68883,Technology,region_16,Bachelor's,m,other,1,32,5.0,2,1,0,79,0
66845,Operations,region_4,Master's & above,m,other,1,38,3.0,10,1,0,58,0
55994,Procurement,region_7,Master's & above,m,sourcing,1,32,5.0,4,1,0,75,0
67566,HR,region_15,Bachelor's,m,other,1,34,3.0,4,1,0,52,0
48377,Operations,region_23,Bachelor's,f,other,2,34,3.0,4,1,0,54,0
67833,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,34,3.0,10,0,0,49,0
68554,Sales & Marketing,region_19,Bachelor's,f,other,1,30,3.0,5,0,0,51,0
76929,Technology,region_31,Bachelor's,m,sourcing,1,45,3.0,16,0,0,81,0
23140,Operations,region_29,Bachelor's,f,other,1,37,3.0,7,0,0,62,0
3764,Operations,region_4,Bachelor's,f,other,1,39,3.0,4,1,0,59,0
10918,Sales & Marketing,region_15,,m,sourcing,1,24,,1,1,0,45,0
33343,Procurement,region_2,Bachelor's,m,sourcing,1,34,4.0,2,1,0,67,0
8334,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,33,2.0,5,1,0,48,0
31103,Finance,region_22,Bachelor's,f,sourcing,1,27,,1,1,1,61,0
929,Procurement,region_15,Bachelor's,m,other,1,31,2.0,4,0,0,81,1
42658,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,31,1.0,6,0,0,47,0
68699,Finance,region_2,Below Secondary,f,other,1,24,1.0,1,0,0,62,0
17683,Operations,region_31,Master's & above,f,sourcing,1,35,5.0,9,0,0,78,1
17750,Operations,region_6,Bachelor's,m,other,1,28,3.0,2,1,0,61,0
30664,Procurement,region_26,Bachelor's,f,other,1,34,3.0,8,0,0,67,0
45669,Operations,region_16,Bachelor's,f,sourcing,1,33,5.0,6,1,0,64,0
75778,Operations,region_2,Bachelor's,m,sourcing,1,41,4.0,6,1,0,63,0
38159,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,34,1.0,6,0,0,53,0
32983,Technology,region_19,Master's & above,m,other,2,37,1.0,4,1,0,79,0
25773,Analytics,region_26,Master's & above,m,other,1,44,3.0,5,0,0,87,0
53346,Operations,region_15,Master's & above,m,sourcing,1,41,3.0,5,0,0,54,0
36519,Technology,region_22,Bachelor's,f,other,1,29,3.0,4,0,0,79,0
21523,Sales & Marketing,region_4,Bachelor's,m,other,1,31,3.0,2,0,0,48,0
43459,Procurement,region_5,Bachelor's,f,sourcing,2,30,3.0,3,0,0,69,0
29957,Procurement,region_2,Bachelor's,f,sourcing,1,30,4.0,7,0,0,68,0
49427,Finance,region_2,Bachelor's,f,other,1,35,3.0,5,0,0,61,0
52506,Sales & Marketing,region_2,,m,other,1,27,,1,0,0,51,0
4403,Operations,region_32,Bachelor's,f,sourcing,1,37,3.0,3,1,0,62,0
13900,Technology,region_2,Bachelor's,m,other,1,30,1.0,4,0,0,81,0
39123,Technology,region_7,Bachelor's,m,referred,2,27,4.0,2,0,0,82,0
50784,Sales & Marketing,region_5,Bachelor's,m,other,2,31,4.0,5,1,0,51,0
55322,Sales & Marketing,region_14,Bachelor's,m,other,1,46,3.0,6,0,0,47,0
76980,Operations,region_7,Master's & above,m,other,1,31,5.0,8,0,0,66,0
16962,Operations,region_4,Master's & above,f,other,1,44,5.0,5,1,0,97,1
69933,Operations,region_2,Bachelor's,f,sourcing,1,29,4.0,5,1,0,61,0
33960,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,5.0,11,1,0,45,0
74496,Procurement,region_2,Bachelor's,m,other,1,39,3.0,7,0,0,71,0
485,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,33,1.0,6,0,0,48,0
4442,Sales & Marketing,region_29,Bachelor's,f,other,1,32,,1,1,0,50,1
8166,Sales & Marketing,region_27,Master's & above,m,sourcing,2,39,3.0,5,1,0,50,0
43307,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,29,,1,0,0,48,0
14026,Procurement,region_34,Master's & above,m,other,1,42,4.0,8,1,0,68,0
8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5.0,5,0,0,60,1
54606,Sales & Marketing,region_6,,m,other,1,32,4.0,4,1,1,94,1
48991,Analytics,region_26,Bachelor's,m,other,2,32,3.0,7,0,0,87,0
5789,Analytics,region_23,Bachelor's,m,other,1,27,5.0,3,0,0,82,0
1381,Legal,region_2,Bachelor's,m,other,1,30,4.0,4,1,0,60,1
62582,Sales & Marketing,region_11,Bachelor's,m,other,3,26,3.0,2,0,0,47,0
77608,Operations,region_1,Bachelor's,f,sourcing,1,36,5.0,8,1,0,53,0
13177,Sales & Marketing,region_24,Bachelor's,m,sourcing,4,33,4.0,6,1,1,50,1
42034,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,23,3.0,2,1,1,52,1
13001,Technology,region_15,Bachelor's,f,other,1,38,4.0,5,1,0,83,0
14326,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5.0,6,0,0,47,0
38360,Sales & Marketing,region_22,,m,other,1,25,3.0,3,1,0,50,0
71669,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,49,2.0,17,0,0,46,0
57562,Technology,region_20,Master's & above,m,other,1,36,3.0,4,1,0,78,0
50716,Operations,region_22,Master's & above,f,sourcing,2,39,5.0,3,0,0,61,0
72763,Procurement,region_7,,m,other,1,33,3.0,6,0,0,66,0
25449,Technology,region_15,Master's & above,m,other,2,43,5.0,6,1,0,78,1
30811,Finance,region_2,Master's & above,m,other,1,36,4.0,4,1,0,59,0
25580,Analytics,region_2,Bachelor's,m,sourcing,2,32,5.0,5,1,0,85,0
76255,Procurement,region_26,Bachelor's,f,sourcing,1,37,1.0,6,0,0,71,0
61655,Sales & Marketing,region_6,Bachelor's,m,other,1,35,4.0,9,0,0,49,0
71457,Sales & Marketing,region_25,Master's & above,m,other,1,37,1.0,2,0,0,47,0
77345,Procurement,region_26,Bachelor's,m,other,1,39,3.0,13,0,0,74,0
12388,Operations,region_2,Bachelor's,f,referred,1,38,5.0,10,0,0,62,0
56144,Finance,region_22,Bachelor's,m,other,1,28,3.0,6,0,0,70,1
74915,Operations,region_4,Bachelor's,f,other,1,34,5.0,10,1,0,60,0
34851,Sales & Marketing,region_13,Master's & above,m,referred,1,31,5.0,9,1,0,50,0
74006,Sales & Marketing,region_22,Bachelor's,f,other,1,28,2.0,2,1,0,48,0
34257,Analytics,region_22,Bachelor's,m,sourcing,1,27,,1,0,0,87,0
73224,Operations,region_15,Bachelor's,f,sourcing,1,33,4.0,5,0,0,60,0
58818,Analytics,region_1,Master's & above,m,other,2,33,3.0,6,0,0,85,0
54491,Operations,region_31,Bachelor's,m,other,1,25,2.0,2,0,0,59,0
65751,Analytics,region_6,Bachelor's,m,sourcing,1,27,3.0,3,0,0,85,0
11361,Legal,region_22,Bachelor's,m,other,3,29,5.0,4,1,0,59,0
3971,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,5.0,9,0,0,55,0
57503,Sales & Marketing,region_14,Master's & above,m,other,1,43,3.0,3,0,1,49,0
47533,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,34,5.0,4,0,0,55,0
60523,Operations,region_7,Master's & above,m,other,1,42,4.0,4,1,0,60,0
27798,Sales & Marketing,region_27,Bachelor's,m,other,5,27,1.0,2,0,0,51,0
34289,Procurement,region_2,Bachelor's,m,sourcing,1,36,5.0,3,1,0,66,0
26342,Technology,region_31,Master's & above,m,sourcing,1,32,1.0,6,0,0,76,0
3431,Procurement,region_13,Bachelor's,m,other,3,29,3.0,3,0,0,63,0
6817,Analytics,region_2,Bachelor's,m,other,1,52,2.0,17,0,0,85,0
22653,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,33,1.0,5,0,0,50,0
3611,Sales & Marketing,region_10,Master's & above,m,sourcing,1,36,4.0,4,0,0,54,0
150,Technology,region_29,Bachelor's,m,other,1,26,4.0,3,1,0,80,0
33948,Analytics,region_15,Bachelor's,m,other,1,29,1.0,6,0,0,88,0
62665,Sales & Marketing,region_32,Bachelor's,m,other,1,32,1.0,6,0,0,49,0
17163,Operations,region_22,Bachelor's,m,sourcing,1,29,,1,0,0,58,0
12677,Technology,region_22,Bachelor's,f,sourcing,1,28,1.0,3,0,0,81,0
39791,Sales & Marketing,region_28,Master's & above,m,sourcing,1,35,5.0,4,0,0,49,0
23485,Finance,region_15,Master's & above,m,sourcing,1,30,5.0,5,0,0,60,0
64296,Technology,region_5,Bachelor's,m,other,1,24,4.0,2,1,0,83,0
75567,Finance,region_4,Master's & above,m,other,1,35,4.0,3,0,0,59,0
37128,Sales & Marketing,region_13,Bachelor's,m,other,1,28,,1,0,0,53,0
38219,Sales & Marketing,region_16,Master's & above,m,other,1,48,4.0,7,0,0,68,1
38761,Finance,region_31,Bachelor's,m,other,4,37,3.0,10,0,0,57,0
70522,Operations,region_6,Bachelor's,f,sourcing,2,25,,1,0,0,64,0
5894,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,4.0,8,1,0,48,0
7662,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,4.0,3,1,0,50,1
25967,Operations,region_7,Bachelor's,m,sourcing,1,34,4.0,2,0,0,61,0
38498,Sales & Marketing,region_2,Bachelor's,m,referred,1,51,3.0,3,1,0,50,0
26881,Sales & Marketing,region_2,Master's & above,m,other,2,43,3.0,6,0,0,48,0
75280,Operations,region_2,,m,other,1,36,3.0,9,0,0,61,0
1732,Sales & Marketing,region_22,Bachelor's,m,other,1,27,2.0,4,1,0,53,0
7833,Technology,region_23,Bachelor's,m,sourcing,1,32,5.0,6,1,1,76,0
32420,Procurement,region_17,Master's & above,m,other,1,45,3.0,19,0,0,72,0
35847,Operations,region_22,Bachelor's,f,other,1,46,3.0,8,0,0,58,0
1900,Technology,region_2,Below Secondary,f,referred,1,24,,1,1,0,81,0
42514,HR,region_20,Master's & above,f,other,1,40,5.0,2,1,0,48,0
36731,Sales & Marketing,region_15,Bachelor's,m,other,1,40,3.0,9,1,0,50,1
18471,Analytics,region_22,Bachelor's,m,other,3,31,5.0,3,1,0,98,1
